Lat,Lon,comment
20.00,-119.00,MIDDLE STRATUM OF MOPS SURVEY north part (north of 5N)
19.50,-118.75,NA
19.00,-120.00,NA
5.00,-120.00,NA
5.00,-102.67,NA
07.00,-108.00,NA
15.00,-111.00,NA
20.00,-107.33,NA
20.00,-119.00,NA
