16.363840  -99.3381577
16.349834  -99.3109894
16.345712  -99.3019257
16.338409  -99.2636642
16.345712  -99.2254028
16.366508  -99.1929626
16.397630  -99.1712875
16.419047  -99.1668489
16.408436  -99.1315333
16.337779  -98.9718362
16.230732  -98.8661556
16.104050  -98.7833405
16.102645  -98.7809590
16.073457  -98.7196266
16.008361  -98.5481039
16.006536  -98.5312490
16.005946  -98.5166626
16.007125  -98.4166718
16.008343  -98.3481336
15.991956  -98.3200908
15.968622  -98.2808380
15.968143  -98.2793398
15.914606  -98.1877196
15.908710  -98.1850651
15.906474  -98.1833267
15.894124  -98.1500015
15.877295  -98.0799186
15.857988  -98.0247421
15.852172  -97.9905014
15.852884  -97.9867859
15.848715  -97.9815445
15.847767  -97.9799042
15.841193  -97.9785461
15.807291  -97.9539566   
15.805957  -97.9524536
15.787796  -97.9229279
15.784370  -97.9050369
15.749383  -97.8681870
15.720121  -97.8478699
15.711045  -97.8337555
15.707972  -97.8316269
15.705167  -97.8310471
15.673938  -97.8093719
15.653069  -97.7769318
15.648545  -97.7626266
15.606358  -97.5851212
15.603553  -97.5611649
15.606647  -97.5450134
15.594043  -97.5254288
15.589687  -97.5118256
15.583518  -97.4866562
15.580543  -97.4619980
15.584407  -97.4418259
15.555277  -97.3043137
15.554996  -97.3016205
15.550065  -97.2982025
15.529182  -97.2657623
15.524115  -97.2490616
15.523707  -97.2471390
15.520802  -97.2465439
15.489544  -97.2248688
15.468656  -97.1924286
15.462718  -97.1711273
15.457215  -97.1379623
15.457016  -97.1355515
15.456791  -97.1347580
15.455315  -97.1260986
15.445364  -97.1192017
15.424470  -97.0867615
15.418946  -97.0677948
15.417228  -97.0587387
15.414951  -97.0514603
15.413950  -97.0471268
15.413887  -97.0465698
15.413696  -97.0459671
15.411194  -97.0353012
15.408462  -97.0116653
15.408564  -97.0111389
15.402895  -96.9883118
15.402352  -96.9833069
15.388705  -96.9062271
15.387119  -96.8881683
15.387931  -96.8839363
15.388444  -96.8812599
15.394457  -96.8499069
15.408758  -96.8277051
15.574415  -96.3909728
15.573871  -96.3833389
15.602794  -96.2304492
15.639727  -96.0312071
15.627942  -95.8434580
15.589522  -95.6543215
15.578486  -95.3281308
15.582784  -95.3166733
15.589522  -95.3033161
15.468584  -94.9499969
15.466311  -94.9445201
15.461029  -94.9327497
15.453277  -94.9247107
15.444197  -94.9166718
15.389578  -94.8833389
15.353387  -94.8616536
15.300316  -94.8221882
15.297367  -94.8197295
15.114438  -94.5833435
15.107286  -94.5722300
15.095291  -94.5500031
15.082367  -94.5241970
15.064102  -94.4833374
15.056483  -94.4640562
15.052456  -94.4499969
14.857400  -94.1419770
14.787169  -94.0500031
14.785188  -94.0468958
14.768566  -94.0166702
14.762584  -93.9833374
14.719070  -93.8833389
14.656206  -93.8217522
14.535497  -93.6833267
14.290859  -93.2500000
14.272089  -93.2166672
14.255575  -93.1833267
14.247872  -93.1617104
14.245180  -93.1500015
14.248745  -93.1166687
14.280233  -92.9950992
14.284548  -92.9833374
14.301138  -92.9563813
14.316267  -92.9322764
14.323564  -92.9166718
14.320187  -92.8833389
14.301138  -92.8643492
14.139557  -92.7259061
14.128291  -92.7166672
14.107229  -92.6993944
14.084735  -92.6833267
14.078557  -92.6795520
14.074894  -92.6775810
14.064965  -92.6833267
14.052087  -92.6931547
14.042554  -92.6946310
14.019943  -92.6833267
14.010211  -92.6744747
13.977863  -92.6292289
13.969535  -92.6166687
13.905749  -92.5166702
13.896415  -92.5005785
13.888012  -92.4833374
13.864358  -92.4335927
13.857559  -92.4166718
13.848425  -92.3857413
13.847861  -92.3833389
13.842488  -92.3438980
13.842027  -92.3166733
13.840072  -92.2919425
13.837855  -92.2833405
13.824760  -92.2500076
13.821536  -92.2443627
13.783152  -92.1833267
13.770208  -92.1638635
13.751293  -92.1413424
13.703711  -92.0500031
13.654126  -91.9449982
13.621728  -91.8750076
13.610410  -91.8500137
13.605214  -91.8336662
13.603903  -91.8166733
13.593631  -91.7789116
13.589327  -91.7640723
13.452030  -91.5578638
13.398229  -91.4833374
13.394823  -91.4807245
13.290766  -91.2764117
13.191623  -91.0254302
13.188331  -91.0166626
13.182366  -90.9166718
13.189249  -90.8500137
13.200161  -90.8353952
13.248892  -90.8000603
13.275562  -90.7833405
13.297511  -90.7906919
13.315647  -90.7833405
13.329953  -90.7711028
13.351350  -90.7500000
13.378606  -90.7166672
13.404709  -90.6833267
13.380041  -90.6651896
13.362390  -90.6542558
13.352973  -90.6500015
13.336185  -90.6435970
13.297511  -90.6364967
13.275416  -90.6393672
13.265065  -90.6433237
13.253292  -90.6500015
13.245269  -90.6629959
13.206652  -90.6833267
13.200161  -90.6864114
13.195332  -90.6882856
13.167695  -90.6871653
13.135232  -90.6617209
13.126097  -90.6500015
13.102764  -90.6033692
13.095578  -90.5833435
13.074127  -90.5166702
13.075633  -90.4833374
13.070613  -90.4503251
13.070293  -90.4492396
13.016026  -90.3500137
13.005335  -90.3308920
13.000087  -90.3220598
12.996810  -90.3166733
12.972850  -90.2941287
12.954204  -90.2975421
12.940362  -90.3015083
12.925637  -90.2984463
12.907870  -90.2915878
12.899992  -90.2833405
12.897940  -90.2601927
12.897940  -90.2500076
12.926258  -90.0833435
12.892289  -89.9006903
12.875372  -89.8925845
12.861177  -89.8833389
12.842871  -89.8596732
12.839404  -89.8500137
12.810365  -89.7594465
12.807402  -89.7500000
12.786019  -89.6500015
12.773548  -89.5500031
12.771155  -89.5235388
12.768157  -89.5166702
12.634189  -89.2639209
12.593971  -89.2166672
12.550164  -89.1981549
12.542537  -89.1911401
12.500107  -89.1346055
12.488185  -89.1166687
12.485074  -89.1098398
12.461053  -89.0500031
12.412863  -88.9166718
12.410708  -88.9071932
12.404672  -88.8500137
12.403525  -88.8331768
12.384201  -88.4833374
12.380566  -88.4570028
12.360071  -88.3446628
12.354845  -88.3326767
12.345074  -88.3166733
12.336093  -88.3025321
12.322277  -88.2907477
12.295184  -88.2777332
12.289706  -88.2761264
12.281335  -88.2833405
12.265015  -88.2914097
12.257129  -88.2922126
12.230917  -88.2833405
12.224548  -88.2792126
12.191966  -88.2494667
12.168388  -88.2166672
12.165247  -88.2106633
12.159379  -88.1990604
12.153375  -88.1833267
12.146860  -88.1628019
12.094190  -88.0622547
12.024607  -87.9211422
12.018772  -87.8833389
12.015210  -87.8643825
12.010735  -87.8630981
12.008829  -87.8624191
12.008520  -87.8623734
11.964848  -87.8488693
11.955736  -87.8455429
11.938610  -87.8338470
11.902667  -87.8411484
11.871971  -87.8361053
11.832965  -87.8229370
11.794467  -87.7986984
11.782673  -87.7806702
11.765623  -87.7754593
11.756208  -87.7720413
11.724449  -87.7503662
11.703226  -87.7179260
11.695773  -87.6796646
11.698131  -87.6675568
11.678000  -87.6716461
11.649894  -87.6674423
11.633560  -87.6624451
11.624191  -87.6590424
11.612852  -87.6513062
11.612356  -87.6512070
11.580580  -87.6295319
11.559346  -87.5970917
11.554439  -87.5814972
11.530763  -87.4776688
11.529120  -87.4630585
11.526792  -87.4595032
11.509729  -87.4478683
11.499640  -87.4324570
11.486556  -87.4235382
11.465314  -87.3910980
11.460721  -87.3768387
11.458678  -87.3684082
11.457240  -87.3662128
11.441445  -87.3671267
11.408768  -87.3541304
11.383852  -87.3166733
11.367733  -87.2833405
11.294368  -87.1666641
11.147218  -87.0040343
11.121509  -86.9762014
10.956270  -86.8112060
10.938981  -86.7954770
10.923554  -86.7833405
10.918162  -86.7801434
10.899374  -86.7691345
10.877084  -86.7584944
10.847429  -86.7403621
10.787196  -86.7035331
10.643395  -86.5522627
10.623410  -86.5312394
10.500035  -86.4088230
10.367985  -86.2833405
10.177440  -86.1033610
10.065878  -86.0237926
10.000225  -85.9891918
9.8031778  -85.7831770
9.7908561  -85.7708378
9.7690365  -85.7500000
9.7046051  -85.7155426
9.6952894  -85.6754991
9.6796665  -85.6786499
9.6419115  -85.6710281
9.6304111  -85.6661911
9.6081991  -85.6511307
9.6069422  -85.6508789
9.5914898  -85.6426926
9.4899416  -85.5767288
9.4784098  -85.5845413
9.4406672  -85.5921478
9.4029198  -85.5845413
9.3709164  -85.5628662
9.3495302  -85.5304260
9.3443871  -85.5139313
9.3388844  -85.4889297
9.3365183  -85.4671631
9.3440285  -85.4289017
9.3587332  -85.4065933
9.3226051  -85.3551178
9.3118534  -85.3354263
9.3116789  -85.3345337
9.3061374  -85.3306283
9.2981536  -85.3287300
9.2889088  -85.3166733
9.2850584  -85.3082217
9.2196321  -85.2366180
9.2192326  -85.2365417
9.1848021  -85.2123337
9.1617975  -85.1873322
9.1493979  -85.1678009
9.1347742  -85.1574402
9.0640926  -85.0794373
9.0456181  -85.0500946
9.0381012  -85.0118332
9.0393792  -85.0053280
8.9965456  -84.7381278
8.9909220  -84.7095032
8.9912634  -84.7011948
8.9947643  -84.6586914
9.0019398  -84.6287384
9.0233469  -84.5962982
9.0485954  -84.5792160
9.0571127  -84.5056839
9.0639563  -84.4790726
9.0853596  -84.4466324
9.1173887  -84.4249573
9.1413694  -84.4201288
9.1411391  -84.4166718
9.1343446  -84.4053624
9.1163554  -84.3833389
8.9196805  -84.2786446
8.9150419  -84.2772786
8.8938693  -84.2714331
8.8821068  -84.2717639
8.8725315  -84.2736485
8.8587458  -84.2833405
8.8491678  -84.2917765
8.8162251  -84.2877018
8.6561223  -84.1962187
8.6418304  -84.2058792
8.6243563  -84.2113495
8.6086893  -84.2146835
8.5883331  -84.2168198
8.5504971  -84.2092133
8.5184183  -84.1875381
8.5159531  -84.1838074
8.5130844  -84.1818695
8.4986029  -84.1632614
8.4427567  -84.0707626
8.4358015  -84.0569305
8.4356098  -84.0559616
8.3847380  -83.9732437
8.3729801  -83.9708786
8.3408861  -83.9492035
8.3346024  -83.9422226
8.2970943  -83.8963852
8.2861795  -83.8780594
8.2794571  -83.8692322
8.2557859  -83.8280640
8.2528191  -83.8220062
8.2497692  -83.8178558
8.1606340  -83.6496124
8.1594591  -83.6493759
8.1273479  -83.6277008
8.1068544  -83.5975342
8.0145006  -83.3871994
8.0059996  -83.3466644
8.0062810  -83.3452356
7.8921316  -82.9457126
7.8923201  -82.9452101
7.8557644  -82.9378738
7.8236294  -82.9161987
7.8003430  -82.8790054
7.7518320  -82.7413406
7.7465420  -82.7103958
7.7443280  -82.7038879
7.7438278  -82.7020569
7.7402697  -82.6754990
7.7446489  -82.6532822
7.6535724  -82.4386331
7.6257203  -82.4193939
7.5632832  -82.3987134
7.5370002  -82.4039841
7.4990659  -82.3963776
7.4641142  -82.3717728
7.4181066  -82.3214417
7.3994036  -82.2919312
7.3976235  -82.2829056
7.3835363  -82.2753830
7.3697009  -82.2662125
7.3540525  -82.2533646
7.3503504  -82.2477798
7.3277760  -82.2330246
7.3221669  -82.2341461
7.2842140  -82.2265396
7.2648330  -82.2157516
7.1621532  -82.1424255
7.1493540  -82.1315384
7.1278477  -82.0990982
7.1234556  -82.0768465
6.9810259  -81.7968985
6.9670668  -81.7861182
6.9660106  -81.7844043
6.9385199  -81.7166672
6.9391142  -81.6781507
6.9490332  -81.5166626
6.9624901  -81.4499969
6.9339743  -81.4451245
6.9080513  -81.4427691
6.9108806  -81.3934174
6.9339743  -81.3817925
6.9632865  -81.3871466
6.9752015  -81.4248642
7.0596232  -81.4499969
7.0994129  -81.4330819
7.1310922  -81.3833389
7.1324940  -81.3757650
7.1336704  -81.3511989
7.1331220  -81.1833267
7.1345273  -81.1648400
7.1000233  -81.1344299
7.0761843  -81.1009598
7.0246491  -81.0563202
7.0197330  -81.0494843
7.0173340  -81.0478668
7.0025401  -81.0255585
6.9976549  -81.0187607
6.9974952  -81.0179520
6.9958215  -81.0154266
6.9906726  -80.9841309
6.9801512  -80.9682617
6.9725966  -80.9300003
6.9734826  -80.9166718
6.9989886  -80.7256699
7.0056567  -80.7007370
7.0271688  -80.6682968
7.0317702  -80.6651993
7.0307760  -80.6601639
7.0315113  -80.6480103
7.0408463  -80.5711823
7.0471473  -80.5470581
7.0464458  -80.5435028
7.0477662  -80.5272446
7.0592685  -80.4569092
7.0655017  -80.4349060
7.0765247  -80.4182816
7.0752854  -80.4120026
7.0768747  -80.3941803
7.0925446  -80.3070145
7.0985079  -80.2865753
7.1127930  -80.2650299
7.1130733  -80.2636261
7.1148829  -80.2576370
7.1159225  -80.2479477
7.1509295  -80.0867844
7.1561866  -80.0699081
7.1776915  -80.0374680
7.2098742  -80.0157928
7.2478333  -80.0081863
7.2587712  -80.0103784
7.2703035  -79.8500137
7.2793223  -79.6833267
7.2664927  -79.6166687
7.2701066  -79.6113129
7.2966117  -79.5820839
7.2978611  -79.5819318
7.3080860  -79.5833435
7.3486408  -79.5833435
7.3821153  -79.5650665
7.4132849  -79.5185426
7.4352765  -79.5138779
7.4512696  -79.5030975
7.4615207  -79.5039673
7.4698334  -79.5043182
7.5077701  -79.4967117
7.5399289  -79.4750366
7.5614152  -79.4425964
7.5689602  -79.4043350
7.5614152  -79.3660736
7.5399289  -79.3336334
7.5089395  -79.3127465
7.5134481  -79.2500000
7.5195136  -79.1833790
7.5185509  -79.1784973
7.5211648  -79.1652434
7.5225525  -79.1500015
7.5416076  -78.9499969
7.5841967  -78.8166733
7.5731695  -78.7390654
7.5115798  -78.5500031
7.5053792  -78.5407679
7.4855504  -78.5274272
7.4631686  -78.5185380
7.4617102  -78.5181335
7.4549044  -78.5166626
7.4074146  -78.5062174
7.3970528  -78.5017726
7.3850584  -78.4954275
7.3701903  -78.4833374
7.3639913  -78.4778817
7.3521094  -78.4619787
7.3444929  -78.4499969
7.3330194  -78.4292603
7.3306189  -78.4308777
7.2926669  -78.4384842
7.2547116  -78.4308777
7.2246962  -78.4113159
7.2150278  -78.4021454
7.1913605  -78.3675919
7.1838093  -78.3293304
7.1877046  -78.3095932
7.1548252  -78.2749557
7.1536512  -78.2731476
7.1525674  -78.2724152
7.1520672  -78.2719116
7.1305146  -78.2394257
7.1232381  -78.2025604
7.0117226  -78.1107712
7.0043316  -78.1040344
6.9828186  -78.0715942
6.9752641  -78.0333328
6.9781685  -78.0186234
6.8797307  -77.9328003
6.8604999  -77.9366531
6.8225093  -77.9290466
6.7900467  -77.9071121
6.7090349  -77.8249435
6.6992946  -77.8102112
6.3596220  -77.6841431
6.3237338  -77.6610336
6.3226042  -77.6593323
6.1233625  -77.6817093
6.1123333  -77.6823196
6.0742865  -77.6747131
6.0420294  -77.6530380
6.0204749  -77.6205978
6.0129061  -77.5823364
6.0204749  -77.5440750
6.0420294  -77.5116348
6.0464493  -77.5086648
5.9733095  -77.4866189
5.9447300  -77.4787339
5.9401517  -77.4776367
5.9069934  -77.4739880
5.8738317  -77.4770503
5.8684406  -77.4779175
5.8483807  -77.4833374
5.8376255  -77.4863955
5.8075027  -77.4959158
5.7743278  -77.5078532
5.7681461  -77.5104582
5.7411580  -77.5234186
5.7196943  -77.5382385
5.7035309  -77.5500031
5.6748147  -77.5734424
5.6623103  -77.5833435
5.6504213  -77.5921649
5.6416397  -77.5961975
5.6275147  -77.6024807
5.6084623  -77.6070112
5.6002255  -77.6083957
5.5752831  -77.6101784
5.2433925  -77.6291346
5.2304505  -77.6296629
5.1269664  -77.6331187
5.0945126  -77.6338727
5.0000000  -77.6342759
5.0000000 -120.0000000
25.000000 -120.0000000
25.000000 -112.8647460
