107.   30. 0.3415    11.  1496. 0.00 1.00 0.00  0.876  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
108.   19. 0.3270    11.   745. 1.00 0.00 0.00  1.248 -1.040  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
108.   19. 0.3270    11.   745. 1.00 0.00 0.00  1.248 -1.040  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
109.    9. 0.6585    58.   745. 0.41 0.59 0.00  0.862  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
109.    9. 0.6585    58.   745. 0.41 0.59 0.00  0.862  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
111.    9. 0.6487    13.   594. 0.00 0.00 1.00  1.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
111.    9. 0.6487    13.   594. 0.00 0.00 1.00  1.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
125.   56. 0.4793     8.  1045. 1.00 0.00 0.00  1.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
125.   56. 0.4793     8.  1045. 1.00 0.00 0.00  1.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
126.   52. 0.3889    13.  2994. 0.00 1.00 0.00  1.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
126.   52. 0.3889    13.  2994. 0.00 1.00 0.00  1.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
149.   50. 0.4992    21.   765. 0.00 0.04 0.96  0.823  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
149.   50. 0.4992    21.   765. 0.00 0.04 0.96  0.823  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
152.   21. 0.2326    24.   765. 1.00 0.00 0.00  1.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
152.   21. 0.2326    24.   765. 1.00 0.00 0.00  1.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
153.    9. 0.2684    13.   594. 1.00 0.00 0.00  1.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
153.    9. 0.2684    13.   594. 1.00 0.00 0.00  1.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
168.   32. 0.2048    24.  2994. 1.00 0.00 0.00  0.694  0.000  0.029  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
168.   32. 0.2048    24.  2994. 1.00 0.00 0.00  0.694  0.000  0.029  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
181.   20. 0.2748    33.   765. 0.00 1.00 0.00  1.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
181.   20. 0.2748    33.   765. 0.00 1.00 0.00  1.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
182.    9. 0.3187    13.   594. 1.00 0.00 0.00  1.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
182.    9. 0.3187    13.   594. 1.00 0.00 0.00  1.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
184.   11. 0.8494    25.  2994. 1.00 0.00 0.00  0.789  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
184.   11. 0.8494    25.  2994. 1.00 0.00 0.00  0.789  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
185.    9. 0.1942    13.   594. 0.00 0.00 1.00  0.813  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
185.    9. 0.1942    13.   594. 0.00 0.00 1.00  0.813  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
188.   19. 0.3365    26.   594. 1.00 0.00 0.00  0.824  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
188.   19. 0.2403    26.   594. 1.00 0.00 0.00  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.922  0.000  0.790  0.000
196.   38. 0.3594    21.   684. 0.08 0.92 0.00  1.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
196.   38. 0.3594    21.   684. 0.08 0.92 0.00  1.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
197.   26. 0.4660    19.  2994. 1.00 0.00 0.00  0.820  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
197.   26. 0.4660    19.  2994. 1.00 0.00 0.00  0.820  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
198.   23. 0.3219    21.   684. 1.00 0.00 0.00  0.887  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
198.   23. 0.3219    21.   684. 1.00 0.00 0.00  0.887  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
199.   30. 0.3092    16.  1116. 0.00 1.00 0.00  1.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
199.   30. 0.3092    16.  1116. 0.00 1.00 0.00  1.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
200.   31. 0.3512    16.  1398. 0.00 0.22 0.78  0.890  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
200.   31. 0.3512    16.  1398. 0.00 0.22 0.78  0.890  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
208.   15. 0.2026    15.   451. 0.00 1.00 0.00  1.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
208.   15. 0.2026    15.   451. 0.00 1.00 0.00  1.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
224.   20. 0.4145    12.  1116. 1.00 0.00 0.00  0.887  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
224.   20. 0.4145    12.  1116. 1.00 0.00 0.00  0.887  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
228.   15. 0.3539     8.   451. 0.37 0.00 0.63  0.860  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
228.   15. 0.3539     8.   451. 0.37 0.00 0.63  0.860  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
230.   15. 0.1967     8.   451. 0.00 1.00 0.00  0.920  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
230.   15. 0.1967     8.   451. 0.00 1.00 0.00  0.920  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
233.   20. 0.2338    12.  1116. 0.65 0.19 0.16  1.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
233.   20. 0.2338    12.  1116. 0.65 0.19 0.16  1.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
 19.   19.  .1444     2.  1336. 1.00 0.00 0.00   .877  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
 19.   19.  .1444     2.  1336. 1.00 0.00 0.00   .877  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
 72.   30.  .3061     1.   317. 1.00 0.00 0.00   .903  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
 72.   30.  .3061     1.   317. 1.00 0.00 0.00   .903  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
 80.   63.  .2578     1.  1374. 1.00 0.00 0.00   .938  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
 80.   63.  .2578     1.  1374. 1.00 0.00 0.00   .938  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
 85.   32.  .3898     1.   907. 1.00 0.00 0.00   .839  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
 85.   32.  .3898     1.   907. 1.00 0.00 0.00   .839  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
 86.   63.  .1992     1.  5704. 1.00 0.00 0.00   .865  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
 86.   63.  .1992     1.  5704. 1.00 0.00 0.00   .865  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
 88.  167.  .3077     1.  1580. 1.00 0.00 0.00   .763  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
 88.  167.  .3077     1.  1580. 1.00 0.00 0.00   .763  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
 89.   15.  .0932     1.   368. 1.00 0.00 0.00   .949  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
 89.   15.  .0932     1.   368. 1.00 0.00 0.00   .949  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
104.  125.  .2176     1.  2009. 1.00 0.00 0.00   .896  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
104.  125.  .2176     1.  2009. 1.00 0.00 0.00   .896  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
138.   27.  .1582     1.   656. 1.00 0.00 0.00   .898  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
138.   27.  .1582     1.   656. 1.00 0.00 0.00   .898  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
143.   44.  .1642     1.  1483. 1.00 0.00 0.00   .959  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
143.   44.  .1642     1.  1483. 1.00 0.00 0.00   .959  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
144.   21.  .1765     1.   971. 1.00 0.00 0.00   .862  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
144.   21.  .1765     1.   971. 1.00 0.00 0.00   .862  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
145.   47.  .2109     1.   971. 1.00 0.00 0.00   .918  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
145.   47.  .2109     1.   971. 1.00 0.00 0.00   .918  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
148.   25.  .3410     1.   717. 1.00 0.00 0.00  1.021  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
148.   25.  .3410     1.   717. 1.00 0.00 0.00  1.021  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
154.   24.  .1421     1.   656. 1.00 0.00 0.00   .959  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
154.   24.  .1421     1.   656. 1.00 0.00 0.00   .959  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
201.   91.  .1788     1.   780. 1.00 0.00 0.00   .891  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
201.   91.  .1788     1.   780. 1.00 0.00 0.00   .891  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
231.   65.  .1634     1.  5704. 1.00 0.00 0.00   .928  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
231.   65.  .1634     1.  5704. 1.00 0.00 0.00   .928  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
235.   14.  .0762     1.   127. 1.00 0.00 0.00   .906  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
235.   14.  .0762     1.   127. 1.00 0.00 0.00   .906  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
238.   97.  .1312     1.   569. 1.00 0.00 0.00  1.009  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
238.   97.  .1312     1.   569. 1.00 0.00 0.00  1.009  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
251.   93.  .2884     1.  1722. 1.00 0.00 0.00   .869  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
251.   93.  .2884     1.  1722. 1.00 0.00 0.00   .869  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
252.   22.  .1775     1.   489. 1.00 0.00 0.00   .998  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
252.   22.  .1775     1.   489. 1.00 0.00 0.00   .998  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
256.   17.  .1469     1.   605. 1.00 0.00 0.00   .803  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
256.   17.  .1469     1.   605. 1.00 0.00 0.00   .803  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
268.   21.  .2161     1.   652. 1.00 0.00 0.00  1.055  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
268.   21.  .2161     1.   652. 1.00 0.00 0.00  1.055  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
274.   21.  .1364     1.  2426. 1.00 0.00 0.00   .899  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
274.   21.  .1364     1.  2426. 1.00 0.00 0.00   .899  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
276.   13.  .2510     2.   385. 1.00 0.00 0.00  1.030  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
276.   13.  .2510     2.   385. 1.00 0.00 0.00  1.030  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
