Lat,Lon,comment
20.3672,-105.6722,SOUTHERN PART OF 1993 STUDY AREA
18.0000,-112.0000,WITHIN MEXICAN EEZ WATERS
30.0000,-123.5000,BOUNDED ON NORTH BY US-MEXICO
31.5000,-118.5000,BOUNDARY POINTS
32.5000,-118.0000,NA
32.4510,-117.1190,NA
32.0000,-110.0000,NA
28.0000,-107.0000,NA
21.0000,-104.0000,NA
20.3672,-105.6722,CABO CORRIENTES
