 22.8700 -109.9761     CABO SAN LUCAS
 20.3672 -105.6722     CABO CORRIENTES
 18.0000 -112.0000
 32.0000 -126.0000
 40.0000 -131.0000
 42.0000 -131.0000
 42.0000 -124.1890     OREGON-CALIF BORDER    
 31.0000 -115.0000    
 30.0000 -115.0000    
 23.5000 -110.0000    
 22.8700 -109.9761     CABO SAN LUCAS
