lat,lon
21.860571,-157.860783
21.860354,-157.860431
21.860245,-157.860255
21.859368,-157.858852
21.859258,-157.858677
21.859037,-157.858328
21.858926,-157.858153
21.858481,-157.857457
21.858369,-157.857283
21.858145,-157.856936
21.858032,-157.856763
21.857127,-157.85538
21.857013,-157.855208
21.856785,-157.854864
21.856671,-157.854692
21.856211,-157.854006
21.856096,-157.853835
21.855865,-157.853493
21.855748,-157.853323
21.854816,-157.851962
21.854658,-157.851734
21.854341,-157.851279
21.854182,-157.851052
21.853542,-157.850147
21.853381,-157.849921
21.853058,-157.849471
21.852896,-157.849246
21.851592,-157.847457
21.851428,-157.847233
21.851099,-157.846788
21.850933,-157.846567
21.850269,-157.845682
21.850102,-157.845461
21.849767,-157.845022
21.849598,-157.844802
21.849262,-157.844367
21.848967,-157.843981
21.848778,-157.843735
21.848241,-157.843039
21.84805,-157.842792
21.847747,-157.842403
21.847521,-157.842113
21.847385,-157.84194
21.847097,-157.841575
21.846267,-157.840529
21.845065,-157.839024
21.844896,-157.838814
21.844559,-157.838398
21.84439,-157.838191
21.843712,-157.837367
21.843542,-157.837161
21.843201,-157.836752
21.84303,-157.836548
21.841657,-157.834925
21.841484,-157.834722
21.841138,-157.834319
21.840965,-157.834118
21.840267,-157.833317
21.840092,-157.833117
21.839741,-157.832719
21.839565,-157.832521
21.838474,-157.831302
21.838337,-157.83115
21.838063,-157.830847
21.837925,-157.830696
21.837374,-157.830094
21.837235,-157.829943
21.836958,-157.829643
21.836819,-157.829494
21.835704,-157.828301
21.835564,-157.828153
21.835283,-157.827856
21.835143,-157.827708
21.834579,-157.827118
21.834438,-157.826971
21.834154,-157.826678
21.834012,-157.826532
21.832873,-157.825366
21.83273,-157.82522
21.832443,-157.82493
21.8323,-157.824786
21.831833,-157.824319
21.831731,-157.824206
21.829711,-157.821991
21.82946,-157.821719
21.828957,-157.821177
21.828704,-157.820908
21.827686,-157.819836
21.827431,-157.819569
21.826917,-157.819038
21.826659,-157.818774
21.825602,-157.817703
21.825464,-157.817564
21.82519,-157.817289
21.825052,-157.817152
21.8245,-157.816604
21.824361,-157.816467
21.824084,-157.816194
21.823945,-157.816059
21.82284,-157.814985
21.822611,-157.814763
21.82249,-157.814646
21.822248,-157.814412
21.822126,-157.814296
21.821639,-157.813831
21.821517,-157.813715
21.821273,-157.813484
21.82115,-157.813368
21.819928,-157.812222
21.819707,-157.812016
21.819337,-157.811674
21.819115,-157.811469
21.818449,-157.810858
21.81823,-157.810658
21.817865,-157.810327
21.817688,-157.810167
21.817592,-157.810081
21.817422,-157.809928
21.817153,-157.809689
21.816993,-157.809547
21.816522,-157.809131
21.816365,-157.808993
21.816101,-157.808761
21.815927,-157.808609
21.815619,-157.808342
21.815339,-157.808099
21.815112,-157.807881
21.814206,-157.807013
21.814006,-157.806823
21.813747,-157.806549
21.813518,-157.806307
21.813056,-157.805827
21.812825,-157.805588
21.811685,-157.804422
21.811542,-157.804276
21.811256,-157.803986
21.811113,-157.803842
21.810537,-157.803265
21.810393,-157.803122
21.810103,-157.802835
21.809958,-157.802692
21.808795,-157.801553
21.808649,-157.801411
21.808357,-157.801128
21.808211,-157.800987
21.807623,-157.800424
21.807476,-157.800284
21.807181,-157.800004
21.807033,-157.799865
21.805811,-157.798719
21.80559,-157.798513
21.80522,-157.798171
21.804998,-157.797966
21.804332,-157.797355
21.804112,-157.797155
21.803783,-157.796856
21.803684,-157.796767
21.803479,-157.796582
21.803365,-157.79648
21.803062,-157.796209
21.802559,-157.795764
21.802226,-157.795471
21.801443,-157.794785
21.801194,-157.794568
21.80078,-157.79421
21.800532,-157.793996
21.799784,-157.793357
21.799534,-157.793145
21.799116,-157.792792
21.798865,-157.792581
21.79811,-157.791951
21.797858,-157.791742
21.797436,-157.791395
21.797183,-157.791187
21.796421,-157.790567
21.796166,-157.790361
21.795783,-157.790053
21.795663,-157.789957
21.795284,-157.789592
21.795138,-157.78945
21.794846,-157.789167
21.794699,-157.789026
21.794112,-157.788463
21.793965,-157.788323
21.79367,-157.788043
21.793522,-157.787904
21.792299,-157.786758
21.792078,-157.786552
21.791709,-157.78621
21.791487,-157.786005
21.79082,-157.785393
21.790601,-157.785194
21.790236,-157.784863
21.790027,-157.784674
21.789909,-157.784568
21.789708,-157.784389
21.789317,-157.784042
21.789083,-157.783836
21.788391,-157.783228
21.788159,-157.783027
21.787773,-157.782692
21.787541,-157.782491
21.786272,-157.781403
21.786118,-157.781272
21.785809,-157.78101
21.785654,-157.780879
21.785034,-157.780359
21.784879,-157.780229
21.784567,-157.779971
21.784411,-157.779842
21.78316,-157.778816
21.783003,-157.778688
21.782689,-157.778434
21.782531,-157.778307
21.7819,-157.777801
21.781742,-157.777675
21.781426,-157.777424
21.781267,-157.777299
21.779995,-157.776303
21.779836,-157.776179
21.779516,-157.775931
21.779356,-157.775808
21.778715,-157.775317
21.778555,-157.775195
21.778233,-157.774952
21.778072,-157.77483
21.77678,-157.773864
21.776618,-157.773744
21.776294,-157.773504
21.776131,-157.773384
21.77548,-157.772909
21.775317,-157.77279
21.77499,-157.772554
21.774827,-157.772437
21.773515,-157.771501
21.773351,-157.771384
21.773022,-157.771152
21.772857,-157.771037
21.772197,-157.770576
21.772031,-157.770462
