lat,lon
21.377659,-157.094521
21.377607,-157.094226
21.377518,-157.093734
21.377464,-157.09344
21.377168,-157.091842
21.377126,-157.091619
21.377056,-157.091247
21.377032,-157.091121
21.37702,-157.090891
21.377009,-157.090681
21.376985,-157.090262
21.376973,-157.090052
21.37687,-157.088372
21.376856,-157.088162
21.376828,-157.087743
21.376814,-157.087533
21.376754,-157.086694
21.376738,-157.086484
21.376706,-157.086065
21.376689,-157.085855
21.376552,-157.084179
21.376534,-157.083969
21.376497,-157.083551
21.376478,-157.083341
21.376401,-157.082504
21.376381,-157.082294
21.37634,-157.081876
21.37632,-157.081667
21.376148,-157.079994
21.376126,-157.079785
21.376081,-157.079367
21.376058,-157.079158
21.375963,-157.078323
21.375939,-157.078114
21.37589,-157.077697
21.375864,-157.077488
21.375658,-157.07582
21.375632,-157.075611
21.375578,-157.075194
21.375551,-157.074986
21.37544,-157.074153
21.375411,-157.073945
21.375353,-157.073529
21.375324,-157.073321
21.375076,-157.071606
21.37503,-157.071294
21.374953,-157.070776
21.374906,-157.070465
21.374761,-157.069533
21.374713,-157.069224
21.37463,-157.068709
21.37458,-157.068403
21.374554,-157.068246
21.37451,-157.067984
21.374421,-157.067463
21.374367,-157.067151
21.374203,-157.066219
21.374148,-157.065908
21.374054,-157.065391
21.373997,-157.065081
21.373968,-157.064905
21.374245,-157.064346
21.374381,-157.064067
21.374921,-157.062946
21.374988,-157.062806
21.375122,-157.062526
21.375189,-157.062385
21.375454,-157.061822
21.37552,-157.061682
21.375652,-157.0614
21.375718,-157.061259
21.376416,-157.05975
21.376502,-157.059561
21.376675,-157.059183
21.376761,-157.058993
21.377102,-157.058235
21.377187,-157.058045
21.377355,-157.057665
21.377439,-157.057474
21.378106,-157.05595
21.378189,-157.055759
21.378354,-157.055377
21.378436,-157.055185
21.378761,-157.054419
21.378842,-157.054227
21.379003,-157.053843
21.379083,-157.053651
21.379719,-157.052111
21.379798,-157.051918
21.379954,-157.051532
21.380032,-157.051339
21.380342,-157.050565
21.380419,-157.050372
21.380572,-157.049984
21.380648,-157.04979
21.381252,-157.048235
21.381327,-157.048041
21.381476,-157.047651
21.38155,-157.047456
21.381844,-157.046675
21.381917,-157.04648
21.382062,-157.046089
21.382134,-157.045893
21.382195,-157.045726
21.382513,-157.044925
21.382619,-157.044658
21.382827,-157.044122
21.38293,-157.043854
21.38334,-157.04278
21.383441,-157.042511
21.383642,-157.041972
21.383741,-157.041702
21.384331,-157.040085
21.384438,-157.039789
21.384615,-157.039296
21.38472,-157.039
21.385034,-157.03811
21.385139,-157.037811
21.385312,-157.037312
21.3854,-157.037058
21.385451,-157.036907
21.385548,-157.03662
21.385712,-157.036131
21.38581,-157.035837
21.386103,-157.034948
21.3862,-157.034651
21.386361,-157.034156
21.386456,-157.033859
21.386979,-157.032216
21.387042,-157.032017
21.387167,-157.031617
21.387229,-157.031418
21.387474,-157.030618
21.387535,-157.030418
21.387656,-157.030017
21.387716,-157.029817
21.38819,-157.028212
21.388249,-157.028011
21.388366,-157.027609
21.388423,-157.027408
21.388653,-157.026603
21.388709,-157.026402
21.388822,-157.025998
21.388877,-157.025796
21.389319,-157.024181
21.389374,-157.023979
21.389482,-157.023574
21.389536,-157.023372
21.389748,-157.022561
21.389801,-157.022359
21.389905,-157.021953
21.389957,-157.02175
21.390365,-157.020124
21.390416,-157.019921
21.390516,-157.019514
21.390565,-157.01931
21.390761,-157.018495
21.390809,-157.018291
21.390905,-157.017883
21.390953,-157.017679
21.391328,-157.016044
21.391374,-157.01584
21.391466,-157.015431
21.391511,-157.015226
21.39169,-157.014406
21.391735,-157.014201
21.391822,-157.013791
21.391865,-157.013586
21.392207,-157.011943
21.392249,-157.011737
21.392332,-157.011326
21.392374,-157.01112
21.392536,-157.010297
21.392576,-157.010091
21.392655,-157.009679
21.392694,-157.009472
21.393012,-157.00777
21.393069,-157.00746
21.393162,-157.006943
21.393218,-157.006632
21.393382,-157.005699
21.393436,-157.005387
21.393525,-157.004866
21.393578,-157.004551
21.393618,-157.004305
21.39368,-157.003918
21.393711,-157.003724
21.393832,-157.002945
21.393861,-157.00275
21.39392,-157.00236
21.393949,-157.002165
21.394177,-157.000601
21.394205,-157.000406
21.39426,-157.000014
21.394287,-156.999819
21.394393,-156.999035
21.394419,-156.99884
21.39447,-156.998448
21.394495,-156.998252
21.394705,-156.996583
21.394725,-156.996428
21.394763,-156.996117
21.394781,-156.995961
21.394855,-156.995339
21.394873,-156.995183
21.394908,-156.994872
21.394926,-156.994717
21.395068,-156.993427
21.395095,-156.99318
21.395139,-156.99277
21.395164,-156.992524
21.395313,-156.991067
21.395346,-156.990743
21.395398,-156.990203
21.395428,-156.989879
21.39552,-156.988883
21.395549,-156.98855
21.395597,-156.987995
21.395625,-156.987662
21.395653,-156.987314
21.395765,-156.985927
21.395788,-156.98562
21.395833,-156.985004
21.395855,-156.984697
21.395935,-156.983466
21.395954,-156.983158
21.39599,-156.982542
21.396007,-156.982234
21.396131,-156.97977
21.396146,-156.979462
21.396172,-156.978845
21.396184,-156.978537
21.396228,-156.977304
21.396238,-156.976996
21.396255,-156.976379
21.396263,-156.97607
21.396297,-156.974388
21.396302,-156.974116
21.396309,-156.973574
21.396312,-156.973302
21.39632,-156.972217
21.396321,-156.971946
