Lat,Lon,comment
18.3333,-103.5000,MEXICAN COAST THIS FILE ENCLOSES THE
13.0000,-106.0000,NORTHERN COMMON STOCK
13.0000,-115.0000,AREA SOUTH OF 28 N
18.0000,-121.0000,WESTERN BOUNDARY
28.0000,-124.0000,NA
28.0000,-104.0000,NA
18.3333,-103.5000,NA
NA,NA,NA
