Lon,Lat
-170.247361429,28.856784442
-170.264765277,28.863430194
-170.282208748,28.869997128
-170.299691347,28.876485084
-170.317212679,28.882893815
-170.334772346,28.88922325
-170.352369755,28.895473141
-170.370004509,28.901643327
-170.387676113,28.907733737
-170.405384071,28.913744035
-170.423127988,28.919674149
-170.440907269,28.925523918
-170.458721517,28.93129318
-170.476570238,28.936981777
-170.494452936,28.942589633
-170.512369117,28.948116413
-170.530318382,28.953562043
-170.548300139,28.958926449
-170.566313893,28.96420947
-170.584359344,28.969410856
-170.602435802,28.974530619
-170.620542868,28.979568425
-170.638680049,28.984524284
-170.656846848,28.989398122
-170.67504277,28.994189601
-170.69326732,28.998898733
-170.711520003,29.003525269
-170.729800423,29.008069219
-170.748107885,29.012530421
-170.766441995,29.016908797
-170.784802355,29.021204098
-170.803188371,29.025416246
-170.821599449,29.029545166
-170.840035292,29.033590779
-170.858495305,29.037552922
-170.876978895,29.041431517
-170.895485763,29.0452264
-170.914015216,29.048937493
-170.93256676,29.052564631
-170.951140096,29.056107909
-170.969734433,29.059567077
-170.988349473,29.062942054
-171.006984722,29.066232762
-171.025639485,29.069439123
-171.044313465,29.072561058
-171.063005969,29.075598399
-171.081716601,29.078551155
-171.100444866,29.081419246
-171.119190169,29.084202592
-171.137952014,29.086901026
-171.156729907,29.089514554
-171.175523452,29.092043097
-171.191763358,29.094157955
-171.194686486,29.09453199
-171.213509549,29.096890317
-171.232346581,29.099163504
-171.251197084,29.10135138
-171.270060564,29.103453952
-171.288936525,29.105471138
-171.307824473,29.107402944
-171.326723812,29.109249199
-171.345634047,29.111009908
-171.364554684,29.112685077
-171.383485128,29.114274622
-171.402424982,29.11577846
-171.421373752,29.117196596
-171.440330743,29.118529032
-171.45929556,29.119775598
-171.478267708,29.120936384
-171.48346384,29.121239256
-171.486551009,29.121422266
-171.505529992,29.122497183
-171.524515215,29.12348624
-171.543506084,29.124389351
-171.562502303,29.125206519
-171.581503079,29.125937746
-171.600508114,29.126583035
-171.619516715,29.127142212
-171.638528486,29.127615453
-171.657542832,29.128002672
-171.676559358,29.128303871
-171.69557737,29.128518962
-171.714596372,29.128648121
-171.733615969,29.128691087
-171.745732649,29.128673692
-171.764751949,29.128575844
-171.783770357,29.12839189
-171.802787477,29.128121917
-171.821802616,29.127765922
-171.840815477,29.127323907
-171.859825267,29.126795869
-171.878831688,29.126181894
-171.897834049,29.125481806
-171.916831952,29.124695866
-171.935824802,29.123823896
-171.954812205,29.122866069
-171.973793466,29.121822295
-171.992768189,29.120692659
-172.01173578,29.119477244
-172.030695842,29.118175961
-172.049647682,29.116788894
-172.068590905,29.115316212
-172.087525013,29.113757738
-172.106449315,29.112113642
-172.125363514,29.11038392
-172.144266914,29.108568742
-172.163159121,29.106667929
-172.18203954,29.104681738
-172.182699074,29.104609357
-172.187951967,29.117495826
-172.194452109,29.133189894
-172.201043386,29.148854934
-172.207725698,29.164490521
-172.214498847,29.180096232
-172.221362734,29.195671645
-172.22831726,29.211216511
-172.235362226,29.226730234
-172.242497535,29.242212479
-172.249722986,29.257662998
-172.257038482,29.273081108
-172.264443924,29.288466649
-172.271939113,29.303819201
-172.279523851,29.319138167
-172.287198039,29.334423389
-172.29496148,29.349674359
-172.302813974,29.364890657
-172.310755522,29.38007195
-172.318785827,29.395217732
-172.326904789,29.410327756
-172.335112112,29.425401603
-172.343407796,29.440438854
-172.351791543,29.455439091
-172.360263254,29.470401896
-172.368822632,29.485326935
-172.377469578,29.500213878
-172.386203894,29.515062221
-172.395025481,29.529871632
-172.403933943,29.544641694
-172.412929279,29.559372076
-172.422011193,29.574062448
-172.431179585,29.58871222
-172.440434158,29.603321148
-172.449774615,29.617888903
-172.459200956,29.632414981
-172.468712885,29.64689914
-172.478310201,29.661340791
-172.487992709,29.675739778
-172.49776011,29.690095598
-172.507612305,29.704407924
-172.517548898,29.718676339
-172.52756989,29.732900517
-172.537674883,29.747080041
-172.54786368,29.761214584
-172.558136083,29.775303732
-172.568491894,29.789347157
-172.578930815,29.803344445
-172.589452648,29.817295182
-172.599046498,29.829880526
-172.601914548,29.833625631
-172.612601711,29.847482378
-172.623370894,29.861291593
-172.634222098,29.875052778
-172.645154926,29.888765692
-172.65616918,29.902429923
-172.667264564,29.916045144
-172.678440879,29.929610944
-172.689697828,29.943126995
-172.701035114,29.956592973
-172.712452538,29.970008465
-172.723949803,29.983373146
-172.735526613,29.996686691
-172.74718267,30.009948687
-172.758917875,30.023158724
-172.770731733,30.036316649
-172.782624045,30.049421964
-172.794594515,30.062474346
-172.806642944,30.075473469
-172.818768936,30.088419008
-172.830972293,30.101310554
-172.843252619,30.114147782
-172.849829136,30.120967362
-172.85722804,30.128604926
-172.869661709,30.141332586
-172.882171554,30.15400487
-172.894757179,30.166621628
-172.907418386,30.179182277
-172.92015468,30.191686665
-172.932965961,30.204134384
-172.945851933,30.216525109
-172.958812099,30.228858517
-172.971846164,30.241134286
-172.984953929,30.253352091
-172.998135096,30.26551161
-173.01138917,30.277612435
-173.024715953,30.289654327
-173.03811505,30.301636964
-173.051586261,30.313560024
-173.065129092,30.325423184
-173.078743245,30.337226035
-173.092428424,30.348968427
-173.10618433,30.360649951
-173.120010568,30.372270285
-173.133906742,30.383829106
-173.147872554,30.395326179
-173.159616873,30.40490268
-173.171090463,30.414241187
-173.185195552,30.425613774
-173.19936919,30.436923649
-173.213611079,30.448170578
-173.227920824,30.459354152
-173.242298126,30.470474049
-173.256742591,30.481530119
-173.271253821,30.492521868
-173.28583152,30.503449146
-173.300475291,30.514311632
-173.315184738,30.525109003
-173.329959464,30.535841024
-173.344799174,30.546507373
-173.356447207,30.554801185
-173.363082367,30.559506457
-173.37805115,30.570040576
-173.393083826,30.580508146
-173.408179801,30.59090893
-173.423338876,30.601242606
-173.438560556,30.611508853
-173.453076739,30.621197695
-173.459911998,30.625745084
-173.475258393,30.635875767
-173.490666304,30.645938315
-173.506135335,30.655932322
-173.521664989,30.665857637
-173.537254871,30.675713939
-173.552904783,30.685500906
-173.568614031,30.695218387
-173.584382417,30.704865975
-173.600209446,30.71444352
-173.616094721,30.723950785
-173.632037847,30.73338745
-173.648038328,30.742753192
-173.664095966,30.75204786
-173.67334727,30.757355722
-173.680474753,30.761422548
-173.69664512,30.77057426
-173.712871158,30.779654104
-173.72915257,30.788661929
-173.745488959,30.797597328
-173.748294306,30.799121411
-173.764058333,30.807643445
-173.78050339,30.816433429
-173.797002038,30.825150363
-173.813553881,30.833794011
-173.830158423,30.842364136
-173.846815268,30.850860501
-173.863524019,30.859282783
-173.880284183,30.867630917
-173.897095262,30.875904495
-173.913956961,30.88410345
-173.927148232,30.890448668
-173.933969722,30.893713549
-173.950931371,30.901762421
-173.967942252,30.909736045
-173.98500187,30.917634012
-174.002109829,30.925456172
-174.019265633,30.933202371
-174.036468788,30.940872371
-174.053718995,30.948465935
-174.071015562,30.955982825
-174.088358192,30.963422973
-174.105746289,30.970786056
-174.123179557,30.978071836
-174.140657402,30.985280245
-174.158179427,30.992410959
-174.167836873,30.996300298
-174.182538791,31.00219668
-174.200148186,31.009171599
-174.217800374,31.016068279
-174.235494762,31.022886568
-174.253231051,31.029626311
-174.271008549,31.036287184
-174.288826958,31.042869118
-174.306685783,31.049371959
-174.324584429,31.055795468
-174.342522501,31.062139489
-174.360499504,31.068403784
-174.378514941,31.074588282
-174.396568317,31.080692828
-174.414659138,31.086717098
-174.432787007,31.092661106
-174.450951231,31.098524526
-174.469151611,31.104307289
-174.487387354,31.110009323
-174.505658264,31.115630303
-174.523963548,31.121170072
-174.542302907,31.126628645
-174.560675848,31.13200578
-174.579081676,31.13730132
-174.597520094,31.142515109
-174.615990607,31.147646991
-174.634492523,31.152696893
-174.653025542,31.157664572
-174.671589072,31.162550043
-174.690182616,31.167353061
-174.708805581,31.17207347
-174.72745767,31.176711196
-174.746138089,31.181266167
-174.764846641,31.185738139
-174.783582533,31.190127039
-174.802345468,31.194432793
-174.821134852,31.198655157
-174.837429042,31.20224469
-174.841690554,31.203174322
-174.86053135,31.207229753
-174.879397009,31.211201573
-174.898287037,31.215089621
-174.917200937,31.218893823
-174.936138216,31.222614019
-174.955098378,31.226250134
-174.974080728,31.229802006
-174.993084971,31.233269731
-175.012110412,31.236652978
-175.031156655,31.239951841
-175.050223107,31.243166074
-175.069309271,31.24629577
-175.088414653,31.249340682
-175.100200278,31.251175173
-175.116045435,31.253621502
-175.135187865,31.256496746
-175.154347828,31.259286892
-175.173524928,31.261992117
-175.191520256,31.264451096
-175.195897766,31.265040942
-175.215107457,31.26757574
-175.234332699,31.270025384
-175.2535729,31.27238954
-175.272827464,31.274668384
-175.292095996,31.276861754
-175.3113779,31.278969569
-175.330672583,31.280991836
-175.349979649,31.282928475
-175.369298502,31.284779321
-175.388628549,31.286544549
-175.407969295,31.28822391
-175.427320342,31.289817407
-175.4466809,31.291325046
-175.466050669,31.292746745
-175.485428958,31.294082508
-175.504815271,31.295332254
-175.524209112,31.296495986
-175.543609986,31.297573622
-175.5630172,31.298565081
-175.576351215,31.29919622
-175.585786471,31.299625512
-175.605205077,31.300444792
-175.624628437,31.301177817
-175.644056157,31.301824674
-175.663487541,31.302385365
-175.673625917,31.302643595
-175.688836899,31.303007548
-175.708274227,31.30339574
-175.727713734,31.303697685
-175.727784363,31.303698451
-175.730324826,31.304743173
-175.747904206,31.311876283
-175.765527469,31.318931631
-175.78319412,31.325908893
-175.800903664,31.332807917
-175.818655703,31.339628466
-175.836449744,31.34637047
-175.843506795,31.349018083
-175.854914215,31.353268915
-175.87279087,31.359853101
-175.890708041,31.366358198
-175.908665231,31.372783884
-175.926662045,31.379130089
-175.944697988,31.385396574
-175.962772563,31.391583186
-175.980885177,31.397689771
-175.999035433,31.403716174
-176.017222935,31.40966224
-176.03544699,31.415527731
-176.053707202,31.421312576
-176.072003174,31.427016536
-176.090334212,31.432639455
-176.10870002,31.438181264
-176.127099905,31.443641721
-176.145533469,31.449020756
-176.164000318,31.454318129
-176.182499756,31.459533768
-176.201031389,31.464667518
-176.219594622,31.469719222
-176.238189058,31.474688723
-176.256814202,31.479575866
-176.27546946,31.484380578
-176.294154337,31.489102701
-176.312868337,31.493742165
-176.331021565,31.498156726
-176.333394024,31.498728541
-176.352164884,31.503202191
-176.370963283,31.507592624
-176.383662627,31.510508063
-176.393978022,31.512857117
-176.412830308,31.517081021
-176.420420891,31.518756561
-176.434361641,31.521805465
-176.453265636,31.525862397
-176.472194594,31.529835661
-176.491148019,31.533725097
-176.510125417,31.537530717
-176.529126291,31.541252276
-176.548150147,31.544889699
-176.567196391,31.548442996
-176.56944156,31.548855952
-176.586530004,31.551960614
-176.605619536,31.555345178
-176.624729871,31.558645221
-176.643860513,31.561860666
-176.663011065,31.564991523
-176.682180736,31.568037546
-176.701369228,31.570998743
-176.720575947,31.573874952
-176.739800298,31.576666267
-176.759041885,31.579372441
-176.778300016,31.581993396
-176.797574293,31.584529225
-176.816864023,31.586979679
-176.836168909,31.589344766
-176.855488258,31.591624493
-176.874821574,31.593818611
-176.894168362,31.595927296
-176.913528028,31.597950215
-176.932899977,31.599887628
-176.952283912,31.6017392
-176.971679041,31.603505022
-176.991084967,31.605185015
-176.993298833,31.605371104
-176.994072879,31.605436469
-177.013489008,31.607030547
-177.032914944,31.608538804
-177.04996327,31.609786356
-177.050053116,31.609813907
-177.068453001,31.615356811
-177.086887258,31.620818346
-177.105355196,31.626198442
-177.123856418,31.631496861
-177.142390428,31.63671353
-177.160956633,31.641848294
-177.163030331,31.642416084
-177.164098383,31.642709046
-177.182696583,31.647761786
-177.201325987,31.652732226
-177.219986099,31.657620463
-177.238676424,31.662426087
-177.257396467,31.667149195
-177.276145732,31.671789545
-177.294923625,31.676347066
-177.31372975,31.680821601
-177.332563512,31.685212991
-177.351424516,31.689521079
-177.370312067,31.693745963
-177.38922577,31.697887229
-177.40816503,31.701945058
-177.42712945,31.705919039
-177.446118339,31.70980935
-177.465131299,31.713615665
-177.484167735,31.717337993
-177.503227253,31.720976176
-177.522309157,31.724530138
-177.541413053,31.727999804
-177.549952322,31.729522166
-177.557880696,31.730920302
-177.56612992,31.732369637
-177.585276312,31.735670368
-177.604443111,31.738886493
-177.62362972,31.742017938
-177.642835746,31.745064625
-177.662060493,31.748026396
-177.681303468,31.750903256
-177.700564174,31.753695131
-177.719842116,31.756401858
-177.739136799,31.75902336
-177.75844753,31.761559729
-177.777773812,31.764010718
-177.797115251,31.76637625
-177.816471252,31.768656416
-177.822013595,31.769293241
-177.836483616,31.770924508
-177.855867056,31.773033535
-177.875263374,31.775056961
-177.894672172,31.776994706
-177.914092858,31.778846692
-177.933524837,31.780612922
-177.952967514,31.782293234
-177.972420592,31.783887717
-177.991883279,31.785396205
-178.011355179,31.786818788
-178.030835795,31.7881553
-178.050324435,31.789405745
-178.069820604,31.790570127
-178.089323905,31.791648449
-178.108833546,31.792640545
-178.128349229,31.793546502
-178.147870361,31.794366153
-178.167396248,31.795099671
-178.186926493,31.795746972
-178.206460601,31.796307974
-178.225997879,31.796782678
-178.245537832,31.797171086
-178.245548431,31.797171255
-178.245797069,31.797175654
-178.2653393,31.797477767
-178.284883017,31.797693585
-178.304427923,31.797823025
-178.323973324,31.797866172
-178.336425022,31.79784866
-178.355970125,31.797750522
-178.375514338,31.797566006
-178.395057163,31.797295281
-178.414598008,31.796938177
-178.434136375,31.796494776
-178.453671673,31.795965079
-178.467066113,31.795551961
-178.479424597,31.79515221
-178.498952167,31.794449996
-178.518474983,31.793661565
-178.537992647,31.792786913
-178.557504566,31.791826039
-178.577010146,31.790779024
-178.596508989,31.78964595
-178.616000403,31.788426644
-178.635483892,31.787121358
-178.654958962,31.785730086
-178.674425016,31.784252741
-178.693881562,31.782689488
-178.713328102,31.781040238
-178.732764043,31.77930524
-178.75218879,31.777484404
-178.771601849,31.775577725
-178.791002822,31.773585452
-178.810390918,31.771507411
-178.829765838,31.769343848
-178.840696091,31.768084751
-178.849401581,31.767062684
-178.868748369,31.764728145
-178.888080199,31.762308066
-178.907396675,31.759802779
-178.926697104,31.757212108
-178.943612988,31.754869531
-178.949840124,31.753995948
-178.969107071,31.751234978
-178.988356385,31.748388939
-179.00758767,31.745457993
-179.026800432,31.742442132
-179.045993976,31.739341431
-179.065167906,31.736156053
-179.084321629,31.732885987
-179.103454648,31.729531395
-179.122566468,31.726092351
-179.141656496,31.722569015
-179.160724235,31.718961379
-179.179769191,31.715269515
-179.198790768,31.71149367
-179.217788572,31.707633916
-179.236762007,31.703690243
-179.25571048,31.699662811
-179.274633593,31.695551776
-179.282438341,31.693830152
-179.294399697,31.691164776
-179.313270408,31.686886919
-179.332114077,31.68252568
-179.340155278,31.680637273
-179.342617881,31.680062264
-179.361433714,31.675617936
-179.380221413,31.671090538
-179.398980683,31.666480229
-179.417710929,31.661787165
-179.436411655,31.657011418
-179.455082268,31.65215323
-179.473722469,31.647212587
-179.492331467,31.642189731
-179.507355822,31.638068076
-179.511389597,31.636951931
-179.529934999,31.631765024
-179.548447811,31.626496202
-179.566927636,31.62114579
-179.585373781,31.615713774
-179.603785949,31.610200394
-179.622163446,31.604605804
-179.640505876,31.598930076
-179.658812843,31.593173532
-179.677083654,31.587336159
-179.695317813,31.58141811
-179.713515023,31.57541971
-179.73167469,31.569341027
-179.749796318,31.5631823
-179.767879313,31.556943514
-179.785923379,31.550625077
-179.803927919,31.544226972
-179.82189244,31.537749437
-179.839816545,31.53119271
-179.857699639,31.52455686
-179.875541327,31.517842209
-179.893341113,31.511048826
-179.911098403,31.504176946
-179.928812899,31.497226808
-179.946484107,31.49019848
-179.964111431,31.483092283
-179.981694377,31.475908283
-179.999232648,31.46864672
-180,31.468324792
180,31.468324792
179.983274252,31.461307827
179.965826918,31.453891844
179.948425844,31.44639892
179.931071228,31.438829208
179.913763864,31.431183028
179.896503949,31.423460532
179.879292077,31.415661956
179.862128645,31.407787452
179.845014148,31.399837253
179.827949082,31.391811598
179.810933842,31.383710721
179.793968825,31.375534857
179.777054526,31.367284158
179.764148049,31.36092108
179.750909428,31.354376583
179.734098745,31.345977016
179.717340166,31.337503315
179.70063399,31.328955802
179.683980909,31.32033454
179.667381122,31.311639936
179.650835124,31.302872224
179.63434341,31.29403147
179.617906476,31.285118077
179.601524519,31.276132196
179.587152764,31.268163865
179.579040637,31.263650135
179.562770815,31.254520158
179.546557357,31.24531848
179.530400759,31.236045249
179.514301418,31.226700871
179.498259728,31.21728558
179.482276087,31.207799526
179.466350891,31.198243028
179.450484635,31.188616406
179.434677814,31.178919808
179.418930527,31.169153554
179.403243468,31.159317965
179.387616935,31.149413188
179.372051421,31.139439544
179.356547126,31.129397351
179.341104643,31.119286844
179.325724271,31.109108343
179.310406404,31.098861996
179.295151539,31.088548208
179.279959874,31.078167128
179.276472012,31.075767973
179.264612884,31.067568233
179.249549104,31.057053595
179.234549811,31.046472624
179.219615302,31.035825637
179.204746073,31.025112785
179.18994252,31.014334473
179.17520494,31.003490934
179.160533631,30.992582487
179.145929087,30.981609454
179.131391706,30.970572067
179.116921783,30.959470646
179.102519617,30.948305511
179.088185702,30.937076897
179.073920336,30.925785209
179.067692605,30.920818533
179.059678248,30.91439404
179.045551069,30.902976987
179.031493529,30.891497734
179.017506022,30.879956514
179.003588749,30.86835382
178.989742105,30.856689715
178.975966585,30.844964775
178.962262387,30.833179064
178.948629908,30.821333073
178.935069444,30.809427037
178.921581294,30.797461363
178.908165853,30.785436199
178.894823517,30.773352037
178.881554485,30.761209197
178.868359152,30.74900783
178.855237817,30.736748428
178.842190875,30.72443131
178.829218524,30.712056713
178.81632116,30.699625043
178.803499082,30.687136621
178.790752585,30.674591683
178.778081967,30.661990722
178.765487526,30.649333973
178.752969657,30.636621844
178.740528558,30.62385457
178.728164528,30.611032559
178.715877961,30.598156133
178.703669156,30.5852257
178.691538211,30.572241496
178.690887692,30.57154112
178.690496508,30.571119828
178.68853544,30.569011457
178.688102256,30.568545153
178.676317521,30.555795393
178.664343882,30.542704835
178.653399761,30.530616997
178.65159154,30.528610042
178.639775999,30.515414494
178.628039803,30.502166958
178.61638335,30.488867756
178.604806837,30.475517297
178.593310562,30.462115904
178.581894822,30.4486639
178.579721471,30.446086205
178.5705509,30.435155514
178.569895031,30.434370277
178.558641153,30.420818254
178.552339623,30.413164812
178.547014318,30.406663212
178.535923392,30.393012498
178.524914289,30.37931305
178.513987206,30.36556519
178.503142441,30.351769331
178.492380291,30.337925709
178.486393867,30.330157953
178.483217744,30.326018362
178.481213189,30.32339907
178.470616962,30.309461151
178.460104045,30.295476703
178.449674732,30.281445964
178.439329125,30.267369432
178.429067619,30.253247432
178.418890312,30.23908029
178.410169963,30.226810284
178.408490222,30.224433742
178.398482208,30.210177488
178.388559086,30.195877242
178.378721155,30.181533416
178.368968514,30.167146251
178.359301559,30.152716332
178.353650351,30.144200687
178.349572296,30.138019696
178.340077109,30.123505131
178.330668202,30.108948878
178.32143136,30.094485901
178.320971232,30.093761218
178.318598475,30.090017128
178.311307149,30.078445678
178.302158272,30.063766572
178.293096467,30.049047177
178.284121834,30.034287992
178.27523467,30.019489433
178.271982568,30.014027223
178.27189292,30.013877134
178.26309382,29.999039457
178.254382386,29.984163235
178.245759115,29.969248709
178.237223907,29.954296296
178.22877706,29.939306411
178.220418771,29.924279385
178.212149239,29.909215719
178.210918631,29.906956773
178.203846621,29.893891414
178.195754999,29.878755512
178.187752629,29.863584048
178.17983961,29.848377439
178.172016239,29.833136103
178.164282516,29.817860372
178.15663864,29.802550748
178.149084907,29.787207564
178.141621318,29.771831238
178.134247971,29.756422103
178.126965264,29.740980664
178.119773096,29.725507166
178.112671765,29.710002202
178.105661271,29.694466106
178.101215411,29.684490858
178.098520812,29.6784007
178.091692685,29.662803433
178.084955792,29.647176207
178.078310429,29.631519442
178.071756596,29.615833558
178.065294393,29.600118892
178.058924116,29.58437595
178.052645766,29.568605067
178.046459442,29.552806578
178.040365341,29.53698108
178.034363563,29.52112882
178.028454208,29.505250222
178.022637274,29.489345796
178.01691296,29.473415789
178.011281464,29.457460801
178.005742688,29.44148108
178.000296927,29.425477137
177.994944084,29.40944931
177.989684356,29.393398023
177.984517843,29.377323701
177.979444643,29.361226855
177.974464756,29.345107738
177.969578381,29.328966774
177.964785518,29.312804476
177.960208305,29.297045704
177.959878538,29.29589874
177.955272995,29.279694937
177.950761162,29.263470905
177.946343137,29.247227245
177.94201902,29.230964211
177.93778891,29.214682315
177.933652708,29.1983819
177.92961071,29.182063392
177.92566272,29.165727308
177.921809033,29.149373901
177.918049552,29.133003688
177.914384275,29.116617096
177.910813402,29.10021447
177.907336931,29.083796237
177.906387947,29.079231812
177.903901966,29.067106791
177.900614401,29.050658683
177.897421338,29.034196258
177.894322777,29.017719948
177.891318818,29.001230098
177.889603118,28.991563878
177.889411836,28.990474604
177.888280386,28.983990803
177.88822937,28.98369545
177.887945468,28.98206093
177.885130809,28.965545297
177.884916347,28.964262697
177.882287028,28.948276644
177.879661572,28.931737003
177.877130916,28.915185893
177.875416504,28.903597465
177.874586886,28.897882959
177.87224563,28.88131035
177.869999174,28.864727569
177.867847417,28.848134964
177.86579046,28.831533143
177.863828203,28.814922364
177.861960746,28.798303149
177.860188187,28.781675759
177.858510229,28.765040802
177.857601661,28.755611001
177.856855748,28.747644013
177.855367389,28.73099502
177.853973829,28.714339592
177.852674969,28.697678253
177.85147081,28.681011263
177.85036145,28.664339147
177.84934679,28.647662341
177.848426731,28.630981283
177.847601472,28.614296234
177.847233964,28.60617064
177.846686763,28.593477904
177.84631549,28.584037559
177.846040106,28.576502908
177.845498453,28.559808681
177.8450514,28.543112304
177.844698949,28.526414128
177.844440801,28.509714503
177.844277255,28.493013957
177.844208013,28.476312842
177.844233075,28.45961151
177.84435254,28.442910575
177.844566309,28.426210216
177.844874184,28.409511047
177.845276264,28.392813424
177.845772449,28.376117697
177.846362642,28.35942431
177.847046841,28.342733704
177.847825048,28.32604632
177.848697063,28.309362513
177.849662887,28.292682725
177.85072242,28.276007311
177.851875663,28.259336802
177.853122418,28.242671554
177.854462783,28.226011921
177.855896561,28.209358348
177.857423652,28.192711278
177.859044057,28.176071157
177.860757676,28.159438339
177.862564411,28.142813183
177.864464161,28.126196221
177.866456829,28.10958781
177.868542414,28.092988308
177.870720718,28.076398249
177.872991642,28.059817903
177.875355088,28.043247716
177.877811054,28.026688134
177.880359343,28.010139516
177.882999954,27.993602398
177.885732592,27.97707705
177.888557354,27.960563919
177.891473944,27.944063367
177.89448246,27.927575928
177.897582606,27.911101786
177.900774282,27.894641655
177.904057489,27.87819563
177.907432028,27.861764337
177.9108978,27.845348049
177.914454607,27.828947214
177.91810235,27.812562195
177.92184093,27.796193529
177.925670248,27.779841403
177.929590205,27.763506442
177.933600504,27.747188832
177.933651222,27.74698525
177.933672321,27.746900644
177.937772862,27.730600882
177.941963646,27.714319461
177.946244375,27.698056657
177.950614951,27.681812832
177.955075274,27.665588527
177.959625146,27.649384017
177.964264468,27.633199842
177.968993042,27.617036189
177.97381077,27.600893601
177.978717452,27.584772352
177.983712891,27.568672983
177.988797086,27.552595773
177.993969642,27.536541173
177.999230559,27.520509549
178.004579638,27.504501355
178.010016681,27.488516868
178.015541589,27.472556454
178.021154066,27.456620655
178.02685411,27.44070975
178.032641425,27.424824193
178.038515813,27.408964262
178.044477175,27.393130502
178.050525312,27.377323101
178.056660027,27.361542605
178.062881121,27.345789291
178.069188396,27.330063616
178.075581753,27.314365947
178.082060896,27.298696564
178.088625724,27.283056012
178.09527604,27.267444482
178.102011547,27.251862519
178.108832046,27.236310403
178.115737438,27.220788592
178.122727526,27.205297365
178.129802111,27.189837092
178.136960896,27.174408231
178.144203683,27.15901115
178.151530373,27.14364613
178.158940669,27.128313631
178.166434372,27.113014021
178.174011185,27.097747582
178.181671109,27.082514683
178.189413747,27.067315785
178.196308045,27.053945407
178.197376692,27.051885888
178.205284263,27.036755976
178.213273854,27.021661087
178.221345368,27.00660168
178.229498604,26.991577948
178.237733169,26.976590442
178.246048961,26.961639442
178.254445784,26.946725231
178.262923339,26.931848182
178.27148143,26.917008754
178.280119758,26.902207319
178.288838125,26.887444071
178.297636235,26.872719472
178.306513989,26.858033804
178.315471088,26.843387529
178.324507237,26.82878093
178.327293564,26.824310656
178.331222832,26.817903367
178.331875234,26.816841968
178.340908807,26.802235021
178.350021132,26.787668135
178.359212109,26.773141682
178.368481343,26.758655858
178.377828635,26.744211124
178.387253788,26.729807852
178.396756503,26.715446328
178.406336584,26.701126836
178.415993633,26.686849838
178.425727552,26.672615618
178.435537945,26.65842455
178.445424711,26.644276918
178.455387456,26.630173097
178.465425981,26.616113371
178.475539989,26.602098114
178.485729183,26.5881277
178.495993364,26.574202325
178.506332235,26.560322542
178.516745599,26.546488457
178.527232959,26.532700534
178.537794317,26.518959059
178.548429176,26.505264316
178.559137438,26.49161677
178.569918706,26.478016528
178.580772783,26.464464143
178.591699271,26.450959811
178.602697973,26.437503819
178.613768593,26.424096541
178.623662095,26.412228956
178.625140945,26.410463707
178.636354506,26.397154772
178.647639191,26.383895588
178.658994506,26.370686263
178.670420449,26.357527349
178.681916427,26.344418956
178.69348234,26.331361457
178.705117892,26.31835523
178.716822686,26.30540047
178.728596425,26.292497643
178.740439009,26.279646856
178.752349846,26.266848486
178.764328834,26.254102908
178.776375678,26.241410408
178.788489883,26.228771184
178.800671348,26.216185612
178.812919677,26.203653978
178.825234575,26.191176568
178.837615743,26.17875376
178.850062883,26.16638566
178.862575601,26.154072735
178.875153698,26.141815181
178.887796678,26.129613375
178.900504443,26.117467514
178.913276596,26.105377885
178.926112741,26.093344864
178.93901268,26.081368558
178.951976017,26.069449524
178.965002454,26.05758778
178.978091595,26.045783702
178.991243243,26.034037576
179.004457,26.02234969
179.01773257,26.01072033
179.031069557,25.999149784
179.044467663,25.987638158
179.05792669,25.97618592
179.071446044,25.964793266
179.085025625,25.953460483
179.09866494,25.942187768
179.112363788,25.930975499
179.126121775,25.919823781
179.139938602,25.908733082
179.153813776,25.89770342
179.167747196,25.886735259
179.181738268,25.875828799
179.195786893,25.864984235
179.209892577,25.854201943
179.222534071,25.844628324
179.22627176,25.841809277
179.24049037,25.831152061
179.251425972,25.82302672
179.255749098,25.819829251
179.270079348,25.809298165
179.284465071,25.798830428
179.298905771,25.788426505
179.313401152,25.778086415
179.327950817,25.767810533
179.342554469,25.757599057
179.357211712,25.747452182
179.371922248,25.737370286
179.386685682,25.727353474
179.401501618,25.717401944
179.416369757,25.707516071
179.431289803,25.697696053
179.446261261,25.687941995
179.461283833,25.678254273
179.476357222,25.668632995
179.491480933,25.659078445
179.506654768,25.649590911
179.521878132,25.640170498
179.537150927,25.630817492
179.552472557,25.621532089
179.567842826,25.612314486
179.583261336,25.603164967
179.598727593,25.594083639
179.614241398,25.585070787
179.629802255,25.576126607
179.645409869,25.567251385
179.661063842,25.558445136
179.676763779,25.549708235
179.692509282,25.541040878
179.708300056,25.53244317
179.724135703,25.523915397
179.740015827,25.515457663
179.755940132,25.507070253
179.771908121,25.498753273
179.787919499,25.490507097
179.803973769,25.48233165
179.820070733,25.474227397
179.836209797,25.466194352
179.852390764,25.45823271
179.868613236,25.450342666
179.884876718,25.442524503
179.901180913,25.434778326
179.917525426,25.42710424
179.933909859,25.419502617
179.950333717,25.411973473
179.966796902,25.404517001
179.98329872,25.397133395
179.999838973,25.389822848
180,25.38975255
-180,25.38975255
-179.983582835,25.382585465
-179.968941144,25.376268098
-179.966753133,25.375329824
-179.950100151,25.368239432
-179.933410319,25.361222692
-179.916684034,25.354279889
-179.899921791,25.347411036
-179.883123787,25.340616505
-179.866290617,25.333896219
-179.849422579,25.327250461
-179.832520167,25.320679424
-179.81558358,25.31418312
