18.000, -102.567     Boundary file for northern stratum for combined 1980-1983 surveys
18.0000 -128.0000    southern boundary at 18N
30.5419 -121.8659
30.8800 -120.0000
31.1327 -118.6050
32.6268 -117.8249
32.556, -117.129      NORTHERN COASTAL BOUNDARY 
