lat,lon
19.5872,154.886
19.5851,154.88
19.5816,154.877
19.5786,154.872
19.5768,154.868
19.575,154.862
19.5725,154.855
19.5707,154.85
19.5682,154.845
19.5668,154.838
19.5661,154.831
19.568,154.826
19.5711,154.821
19.5669,154.818
19.5668,154.813
19.5684,154.808
19.573,154.804
19.5729,154.798
19.5629,154.767
19.554,154.754
19.5528,154.746
19.5489,154.751
19.5441,154.757
19.5391,154.752
19.5389,154.747
19.5392,154.742
19.5337,154.753
19.5268,154.761
19.5214,154.765
19.5169,154.768
19.5115,154.769
19.5067,154.768
19.5018,154.77
19.4864,154.78
19.4803,154.782
19.4776,154.787
19.4773,154.794
19.4723,154.797
19.4668,154.8
19.4623,154.801
19.456,154.805
19.453,154.809
19.451,154.813
19.4487,154.817
19.446,154.822
19.4429,154.826
19.4401,154.83
19.4367,154.834
19.4339,154.839
19.4286,154.845
19.4252,154.848
19.422,154.852
19.4193,154.856
19.415,154.861
19.4115,154.864
19.4069,154.867
19.4049,154.872
19.4019,154.877
19.3985,154.88
19.3944,154.886
19.3918,154.891
19.3897,154.896
19.3871,154.9
19.382,154.907
19.3794,154.911
19.376,154.916
19.3723,154.919
19.3676,154.924
19.3635,154.928
19.3603,154.932
19.3572,154.936
19.3542,154.94
19.3494,154.945
19.3453,154.947
19.3423,154.951
19.3391,154.955
19.3356,154.959
19.332,154.963
19.3291,154.968
19.3274,154.973
19.3259,154.978
19.3237,154.982
19.321,154.987
19.3183,154.992
19.3163,154.996
19.3144,155.001
19.312,155.008
19.3098,155.013
19.3068,155.021
19.3044,155.025
19.301,155.03
19.2983,155.035
19.2947,155.039
19.2895,155.042
19.2904,155.046
19.2901,155.052
19.2887,155.057
19.2864,155.063
19.2823,155.067
19.2783,155.071
19.2756,155.076
19.2741,155.081
19.2715,155.087
19.2693,155.091
19.2668,155.095
19.2634,155.1
19.2598,155.103
19.2571,155.107
19.255,155.111
19.2526,155.116
19.2496,155.12
19.2464,155.126
19.243,155.133
19.2406,155.138
19.2379,155.143
19.2352,155.147
19.2322,155.152
19.2308,155.157
19.2275,155.162
19.224,155.165
19.2196,155.169
19.2154,155.173
19.2113,155.177
19.2086,155.184
19.2044,155.188
19.2019,155.192
19.1997,155.196
19.198,155.201
19.1971,155.21
19.1949,155.216
19.1932,155.22
19.1916,155.226
19.1908,155.231
19.1905,155.236
19.1907,155.244
19.1903,155.249
19.1899,155.256
19.1892,155.261
19.1902,155.266
19.1913,155.272
19.1929,155.277
19.1952,155.283
19.197,155.291
19.1972,155.299
19.1958,155.304
19.1927,155.308
19.1918,155.314
19.1943,155.321
19.1954,155.325
19.1938,155.331
19.1901,155.336
19.1857,155.338
19.1805,155.338
19.1756,155.337
19.1712,155.336
19.1666,155.336
19.1645,155.341
19.1668,155.345
19.1689,155.35
19.1725,155.353
19.1719,155.358
19.1711,155.363
19.171,155.368
19.17,155.373
19.1694,155.378
19.1677,155.382
19.1663,155.388
19.164,155.393
19.1603,155.396
19.1556,155.4
19.1524,155.403
19.1491,155.407
19.146,155.411
19.1417,155.415
19.1374,155.417
19.1327,155.42
19.1282,155.421
19.1233,155.422
19.1181,155.422
19.1131,155.42
19.108,155.421
19.1032,155.425
19.0997,155.428
19.101,155.433
19.0957,155.434
19.0913,155.432
19.0871,155.434
19.0827,155.432
19.0818,155.437
19.084,155.442
19.0833,155.447
19.0838,155.453
19.0802,155.456
19.0769,155.459
19.0738,155.464
19.071,155.468
19.0716,155.473
19.0717,155.479
19.0737,155.484
19.0779,155.487
19.0811,155.491
19.077,155.494
19.074,155.498
19.0732,155.503
19.0691,155.506
19.0643,155.508
19.0595,155.509
19.0546,155.51
19.0497,155.511
19.0446,155.511
19.0397,155.51
19.0357,155.513
19.0326,155.516
19.0303,155.521
19.0278,155.525
19.0246,155.528
19.0219,155.534
19.0204,155.539
19.0178,155.543
19.0144,155.547
19.0113,155.551
19.0086,155.555
19.0051,155.558
19.0007,155.561
18.9967,155.563
18.9933,155.566
18.9893,155.569
18.985,155.571
18.9805,155.571
18.9758,155.572
18.9713,155.574
18.967,155.577
18.962,155.579
18.9578,155.582
18.9539,155.584
18.949,155.585
18.9443,155.586
18.94,155.589
18.9353,155.59
18.9307,155.593
18.9264,155.596
18.9218,155.598
18.918,155.601
18.9132,155.604
18.9099,155.608
18.9063,155.612
18.9023,155.615
18.8985,155.618
18.8949,155.621
18.8912,155.625
18.8876,155.63
18.884,155.634
18.8796,155.636
18.8748,155.64
18.8722,155.645
18.8673,155.648
18.8628,155.649
18.8578,155.65
18.8547,155.654
18.8509,155.657
18.8466,155.66
18.8422,155.663
18.8387,155.667
18.835,155.673
18.8305,155.675
18.8255,155.677
18.8195,155.679
18.8157,155.683
18.815,155.689
18.8123,155.693
18.8074,155.694
18.8032,155.7
18.8016,155.704
18.8057,155.709
18.8104,155.71
